,accuracy,false_negatives_1,loss,precision_1,recall_1,true_positives_1,val_accuracy,val_false_negatives_1,val_loss,val_precision_1,val_recall_1,val_true_positives_1
11,0.9903419613838196,89.0,0.029873143881559372,0.9939345717430115,0.9859088063240051,6227.0,0.9750480055809021,17.0,0.07876560091972351,0.9767441749572754,0.9673704504966736,504.0
12,0.9890753626823425,92.0,0.028086908161640167,0.9926635026931763,0.98543381690979,6224.0,0.9750480055809021,15.0,0.0810362920165062,0.9806201457977295,0.9712092280387878,506.0
13,0.9901836514472961,89.0,0.030661839991807938,0.9928252696990967,0.9859088063240051,6227.0,0.9750480055809021,18.0,0.07742304354906082,0.982421875,0.9654510617256165,503.0
14,0.9909753203392029,85.0,0.02564285881817341,0.9931463003158569,0.9865421056747437,6231.0,0.9712092280387878,16.0,0.08855526894330978,0.9749034643173218,0.9692898392677307,505.0
15,0.9893920421600342,97.0,0.02667188085615635,0.9932917952537537,0.9846422076225281,6219.0,0.973128616809845,15.0,0.07036992907524109,0.9863547682762146,0.9712092280387878,506.0
16,0.9895503520965576,96.0,0.029776379466056824,0.9925004243850708,0.9848005175590515,6220.0,0.9769673943519592,17.0,0.06836477667093277,0.984375,0.9673704504966736,504.0
17,0.9916086196899414,88.0,0.023856664076447487,0.994888186454773,0.9860671162605286,6228.0,0.9712092280387878,17.0,0.10071369260549545,0.9748549461364746,0.9673704504966736,504.0
18,0.9900253415107727,82.0,0.024405814707279205,0.9944169521331787,0.9870170950889587,6234.0,0.9616122841835022,23.0,0.10214807093143463,0.97265625,0.9558541178703308,498.0
19,0.9917669296264648,77.0,0.020567353814840317,0.9953733086585999,0.9878087639808655,6239.0,0.9712092280387878,17.0,0.07925932109355927,0.9786407947540283,0.9673704504966736,504.0
20,0.9925585985183716,68.0,0.018432876095175743,0.9952214360237122,0.989233672618866,6248.0,0.9673704504966736,21.0,0.10113184154033661,0.9689922332763672,0.9596928954124451,500.0
