,accuracy,false_negatives,loss,precision,recall,true_positives,val_accuracy,val_false_negatives,val_loss,val_precision,val_recall,val_true_positives
0,0.9198859930038452,506.0,0.1987924575805664,0.9198859930038452,0.9198859930038452,5810.0,0.9635316729545593,19.0,0.11814834177494049,0.9635316729545593,0.9635316729545593,502.0
1,0.9411019682884216,372.0,0.14632897078990936,0.9411019682884216,0.9411019682884216,5944.0,0.9712092280387878,15.0,0.08102709800004959,0.9712092280387878,0.9712092280387878,506.0
2,0.9555098414421082,281.0,0.1185164749622345,0.9555098414421082,0.9555098414421082,6035.0,0.9769673943519592,12.0,0.04565200209617615,0.9769673943519592,0.9769673943519592,509.0
3,0.9577264189720154,267.0,0.11436868458986282,0.9577264189720154,0.9577264189720154,6049.0,0.9827255010604858,9.0,0.043520841747522354,0.9827255010604858,0.9827255010604858,512.0
4,0.9594680070877075,256.0,0.10346432030200958,0.9594680070877075,0.9594680070877075,6060.0,0.9520153403282166,25.0,0.13434122502803802,0.9520153403282166,0.9520153403282166,496.0
5,0.9659594893455505,215.0,0.09840142726898193,0.9659594893455505,0.9659594893455505,6101.0,0.9654510617256165,18.0,0.08327867090702057,0.9654510617256165,0.9654510617256165,503.0
6,0.9664344787597656,212.0,0.09171317517757416,0.9664344787597656,0.9664344787597656,6104.0,0.9712092280387878,15.0,0.07576461881399155,0.9712092280387878,0.9712092280387878,506.0
7,0.9651678204536438,220.0,0.0964324027299881,0.9651678204536438,0.9651678204536438,6096.0,0.9596928954124451,21.0,0.12340463697910309,0.9596928954124451,0.9596928954124451,500.0
8,0.9689676761627197,196.0,0.08869712054729462,0.9689676761627197,0.9689676761627197,6120.0,0.9692898392677307,16.0,0.09091135859489441,0.9692898392677307,0.9692898392677307,505.0
9,0.966117799282074,214.0,0.09041634947061539,0.966117799282074,0.966117799282074,6102.0,0.9213051795959473,41.0,0.19505301117897034,0.9213051795959473,0.9213051795959473,480.0
10,0.9677010774612427,204.0,0.092344269156456,0.9677010774612427,0.9677010774612427,6112.0,0.9750480055809021,13.0,0.05881213769316673,0.9750480055809021,0.9750480055809021,508.0
11,0.9694426655769348,193.0,0.08254623413085938,0.9694426655769348,0.9694426655769348,6123.0,0.9500959515571594,26.0,0.12500964105129242,0.9500959515571594,0.9500959515571594,495.0
12,0.9700760245323181,189.0,0.07938797026872635,0.9700760245323181,0.9700760245323181,6127.0,0.9462571740150452,28.0,0.15458986163139343,0.9462571740150452,0.9462571740150452,493.0
13,0.9705509543418884,186.0,0.08013568818569183,0.9705509543418884,0.9705509543418884,6130.0,0.9596928954124451,21.0,0.09400895237922668,0.9596928954124451,0.9596928954124451,500.0
14,0.9741925001144409,163.0,0.07427290827035904,0.9741925001144409,0.9741925001144409,6153.0,0.9654510617256165,18.0,0.09725937992334366,0.9654510617256165,0.9654510617256165,503.0
15,0.9722926020622253,175.0,0.07512159645557404,0.9722926020622253,0.9722926020622253,6141.0,0.973128616809845,14.0,0.061839040368795395,0.973128616809845,0.973128616809845,507.0
16,0.9726092219352722,173.0,0.07434982061386108,0.9726092219352722,0.9726092219352722,6143.0,0.9884836673736572,6.0,0.04213697835803032,0.9884836673736572,0.9884836673736572,515.0
17,0.9741925001144409,163.0,0.07255421578884125,0.9741925001144409,0.9741925001144409,6153.0,0.9884836673736572,6.0,0.03582771122455597,0.9884836673736572,0.9884836673736572,515.0
18,0.9759341478347778,152.0,0.06597880274057388,0.9759341478347778,0.9759341478347778,6164.0,0.9808061122894287,10.0,0.05078364163637161,0.9808061122894287,0.9808061122894287,511.0
19,0.9775174260139465,142.0,0.06497297435998917,0.9775174260139465,0.9775174260139465,6174.0,0.9309021234512329,36.0,0.2007075995206833,0.9309021234512329,0.9309021234512329,485.0
20,0.9754591584205627,155.0,0.07026202976703644,0.9754591584205627,0.9754591584205627,6161.0,0.9424183964729309,30.0,0.13953982293605804,0.9424183964729309,0.9424183964729309,491.0
21,0.9753008484840393,156.0,0.06861589103937149,0.9753008484840393,0.9753008484840393,6160.0,0.9750480055809021,13.0,0.06359365582466125,0.9750480055809021,0.9750480055809021,508.0
22,0.9764091372489929,149.0,0.0663570687174797,0.9764091372489929,0.9764091372489929,6167.0,0.9616122841835022,20.0,0.0791831761598587,0.9616122841835022,0.9616122841835022,501.0
23,0.9786257147789001,135.0,0.0627778023481369,0.9786257147789001,0.9786257147789001,6181.0,0.9654510617256165,18.0,0.0774616226553917,0.9654510617256165,0.9654510617256165,503.0
24,0.9762507677078247,150.0,0.07060066610574722,0.9762507677078247,0.9762507677078247,6166.0,0.9654510617256165,18.0,0.07819472253322601,0.9654510617256165,0.9654510617256165,503.0
25,0.9762507677078247,150.0,0.06499168276786804,0.9762507677078247,0.9762507677078247,6166.0,0.9808061122894287,10.0,0.04525764659047127,0.9808061122894287,0.9808061122894287,511.0
26,0.9743508696556091,162.0,0.06262128800153732,0.9743508696556091,0.9743508696556091,6154.0,0.9808061122894287,10.0,0.05180107057094574,0.9808061122894287,0.9808061122894287,511.0
27,0.9784674048423767,136.0,0.058634016662836075,0.9784674048423767,0.9784674048423767,6180.0,0.973128616809845,14.0,0.06497195363044739,0.973128616809845,0.973128616809845,507.0
28,0.9772007465362549,144.0,0.059800151735544205,0.9772007465362549,0.9772007465362549,6172.0,0.9635316729545593,19.0,0.08360763639211655,0.9635316729545593,0.9635316729545593,502.0
29,0.9765674471855164,148.0,0.06185932457447052,0.9765674471855164,0.9765674471855164,6168.0,0.9673704504966736,17.0,0.07501581311225891,0.9673704504966736,0.9673704504966736,504.0
30,0.9797340035438538,128.0,0.05754982680082321,0.9797340035438538,0.9797340035438538,6188.0,0.9788867831230164,11.0,0.04611287638545036,0.9788867831230164,0.9788867831230164,510.0
31,0.9773591160774231,143.0,0.060724884271621704,0.9773591160774231,0.9773591160774231,6173.0,0.984644889831543,8.0,0.04566483944654465,0.984644889831543,0.984644889831543,513.0
32,0.9810006618499756,120.0,0.054704174399375916,0.9810006618499756,0.9810006618499756,6196.0,0.9769673943519592,12.0,0.06409170478582382,0.9769673943519592,0.9769673943519592,509.0
33,0.9756174683570862,154.0,0.0623461939394474,0.9756174683570862,0.9756174683570862,6162.0,0.9616122841835022,20.0,0.11727733910083771,0.9616122841835022,0.9616122841835022,501.0
34,0.9791007041931152,132.0,0.05600786209106445,0.9791007041931152,0.9791007041931152,6184.0,0.973128616809845,14.0,0.07508248090744019,0.973128616809845,0.973128616809845,507.0
35,0.9808422923088074,121.0,0.05664568766951561,0.9808422923088074,0.9808422923088074,6195.0,0.9750480055809021,13.0,0.07014429569244385,0.9750480055809021,0.9750480055809021,508.0
36,0.9789423942565918,133.0,0.056412193924188614,0.9789423942565918,0.9789423942565918,6183.0,0.9827255010604858,9.0,0.0387360081076622,0.9827255010604858,0.9827255010604858,512.0
37,0.981158971786499,119.0,0.05553598701953888,0.981158971786499,0.981158971786499,6197.0,0.9769673943519592,12.0,0.0589081309735775,0.9769673943519592,0.9769673943519592,509.0
38,0.9797340035438538,128.0,0.05393856391310692,0.9797340035438538,0.9797340035438538,6188.0,0.9769673943519592,12.0,0.07432869076728821,0.9769673943519592,0.9769673943519592,509.0
39,0.9803673028945923,124.0,0.05067934840917587,0.9803673028945923,0.9803673028945923,6192.0,0.9750480055809021,13.0,0.07200376689434052,0.9750480055809021,0.9750480055809021,508.0
