,accuracy,false_negatives,loss,precision,recall,true_positives,val_accuracy,val_false_negatives,val_loss,val_precision,val_recall,val_true_positives
0,0.9366687536239624,400.0,0.16025912761688232,0.9366687536239624,0.9366687536239624,5916.0,0.973128616809845,14.0,0.0708247646689415,0.973128616809845,0.973128616809845,507.0
1,0.9792590141296387,131.0,0.05984550341963768,0.9792590141296387,0.9792590141296387,6185.0,0.9827255010604858,9.0,0.041462983936071396,0.9827255010604858,0.9827255010604858,512.0
2,0.9862254858016968,87.0,0.04188418388366699,0.9862254858016968,0.9862254858016968,6229.0,0.9750480055809021,13.0,0.06385563313961029,0.9750480055809021,0.9750480055809021,508.0
3,0.9882837533950806,74.0,0.036222904920578,0.9882837533950806,0.9882837533950806,6242.0,0.9232245683670044,40.0,0.27539825439453125,0.9232245683670044,0.9232245683670044,481.0
4,0.9893920421600342,67.0,0.034365586936473846,0.9893920421600342,0.9893920421600342,6249.0,0.9635316729545593,19.0,0.10259659588336945,0.9635316729545593,0.9635316729545593,502.0
5,0.9912919402122498,55.0,0.025716034695506096,0.9912919402122498,0.9912919402122498,6261.0,0.9520153403282166,25.0,0.1413055956363678,0.9520153403282166,0.9520153403282166,496.0
6,0.9941418766975403,37.0,0.017710337415337563,0.9941418766975403,0.9941418766975403,6279.0,0.9865642786026001,7.0,0.03218897059559822,0.9865642786026001,0.9865642786026001,514.0
7,0.9919252395629883,51.0,0.02841409295797348,0.9919252395629883,0.9919252395629883,6265.0,0.9942418336868286,3.0,0.01778365857899189,0.9942418336868286,0.9942418336868286,518.0
8,0.9962001442909241,24.0,0.011444062925875187,0.9962001442909241,0.9962001442909241,6292.0,0.9808061122894287,10.0,0.04279344156384468,0.9808061122894287,0.9808061122894287,511.0
9,0.9922419190406799,49.0,0.018817363306879997,0.9922419190406799,0.9922419190406799,6267.0,0.9904030561447144,5.0,0.05192100629210472,0.9904030561447144,0.9904030561447144,516.0
10,0.9958834648132324,26.0,0.014990597032010555,0.9958834648132324,0.9958834648132324,6290.0,0.9942418336868286,3.0,0.0404263474047184,0.9942418336868286,0.9942418336868286,518.0
11,0.9958834648132324,26.0,0.013829683884978294,0.9958834648132324,0.9958834648132324,6290.0,0.9884836673736572,6.0,0.04433595761656761,0.9884836673736572,0.9884836673736572,515.0
12,0.9954084753990173,29.0,0.014012073166668415,0.9954084753990173,0.9954084753990173,6287.0,0.9750480055809021,13.0,0.078626349568367,0.9750480055809021,0.9750480055809021,508.0
13,0.9982584118843079,11.0,0.006768576335161924,0.9982584118843079,0.9982584118843079,6305.0,0.9788867831230164,11.0,0.0820469781756401,0.9788867831230164,0.9788867831230164,510.0
14,0.9973084330558777,17.0,0.009739739820361137,0.9973084330558777,0.9973084330558777,6299.0,0.9769673943519592,12.0,0.07570694386959076,0.9769673943519592,0.9769673943519592,509.0
15,0.9960417747497559,25.0,0.0136726638302207,0.9960417747497559,0.9960417747497559,6291.0,0.9923224449157715,4.0,0.04215546324849129,0.9923224449157715,0.9923224449157715,517.0
16,0.995725154876709,27.0,0.013406738638877869,0.995725154876709,0.995725154876709,6289.0,0.9750480055809021,13.0,0.13919733464717865,0.9750480055809021,0.9750480055809021,508.0
17,0.9947751760482788,33.0,0.013279838487505913,0.9947751760482788,0.9947751760482788,6283.0,0.9923224449157715,4.0,0.026492735370993614,0.9923224449157715,0.9923224449157715,517.0
18,0.9968334436416626,20.0,0.011280878446996212,0.9968334436416626,0.9968334436416626,6296.0,0.9884836673736572,6.0,0.0705220103263855,0.9884836673736572,0.9884836673736572,515.0
19,0.9963584542274475,23.0,0.010473954491317272,0.9963584542274475,0.9963584542274475,6293.0,0.9942418336868286,3.0,0.03754385933279991,0.9942418336868286,0.9942418336868286,518.0
20,0.996991753578186,19.0,0.009472710080444813,0.996991753578186,0.996991753578186,6297.0,0.9827255010604858,9.0,0.06484074145555496,0.9827255010604858,0.9827255010604858,512.0
21,0.996991753578186,19.0,0.013334676623344421,0.996991753578186,0.996991753578186,6297.0,0.984644889831543,8.0,0.05004056915640831,0.984644889831543,0.984644889831543,513.0
22,0.9974667429924011,16.0,0.00926827173680067,0.9974667429924011,0.9974667429924011,6300.0,0.9923224449157715,4.0,0.04232427477836609,0.9923224449157715,0.9923224449157715,517.0
23,0.9974667429924011,16.0,0.008275678381323814,0.9974667429924011,0.9974667429924011,6300.0,0.9923224449157715,4.0,0.03491809591650963,0.9923224449157715,0.9923224449157715,517.0
24,0.9979417324066162,13.0,0.004346135072410107,0.9979417324066162,0.9979417324066162,6303.0,0.9827255010604858,9.0,0.07442647218704224,0.9827255010604858,0.9827255010604858,512.0
25,0.9971501231193542,18.0,0.008423419669270515,0.9971501231193542,0.9971501231193542,6298.0,0.9904030561447144,5.0,0.04659055918455124,0.9904030561447144,0.9904030561447144,516.0
26,0.9971501231193542,18.0,0.008403918705880642,0.9971501231193542,0.9971501231193542,6298.0,0.984644889831543,8.0,0.06269853562116623,0.984644889831543,0.984644889831543,513.0
27,0.9973084330558777,17.0,0.010028918273746967,0.9973084330558777,0.9973084330558777,6299.0,0.9712092280387878,15.0,0.11525250971317291,0.9712092280387878,0.9712092280387878,506.0
28,0.9974667429924011,16.0,0.006198846735060215,0.9974667429924011,0.9974667429924011,6300.0,0.9904030561447144,5.0,0.037548888474702835,0.9904030561447144,0.9904030561447144,516.0
29,0.9985750317573547,9.0,0.004762726835906506,0.9985750317573547,0.9985750317573547,6307.0,0.984644889831543,8.0,0.046826187521219254,0.984644889831543,0.984644889831543,513.0
