,accuracy,false_negatives,loss,precision,recall,true_positives,val_accuracy,val_false_negatives,val_loss,val_precision,val_recall,val_true_positives
0,0.9290690422058105,448.0,0.18561182916164398,0.9290690422058105,0.9290690422058105,5868.0,0.9577735066413879,22.0,0.09266091138124466,0.9577735066413879,0.9577735066413879,499.0
1,0.9395186901092529,382.0,0.1610119640827179,0.9395186901092529,0.9395186901092529,5934.0,0.9616122841835022,20.0,0.12438444793224335,0.9616122841835022,0.9616122841835022,501.0
2,0.944268524646759,352.0,0.1486710160970688,0.944268524646759,0.944268524646759,5964.0,0.9616122841835022,20.0,0.0947364941239357,0.9616122841835022,0.9616122841835022,501.0
3,0.9529765844345093,297.0,0.13133537769317627,0.9529765844345093,0.9529765844345093,6019.0,0.9654510617256165,18.0,0.09724714607000351,0.9654510617256165,0.9654510617256165,503.0
4,0.9534515738487244,294.0,0.1336497664451599,0.9534515738487244,0.9534515738487244,6022.0,0.9635316729545593,19.0,0.10383495688438416,0.9635316729545593,0.9635316729545593,502.0
5,0.9580430388450623,265.0,0.11524322628974915,0.9580430388450623,0.9580430388450623,6051.0,0.9596928954124451,21.0,0.09924285113811493,0.9596928954124451,0.9596928954124451,500.0
6,0.9585180282592773,262.0,0.11411162465810776,0.9585180282592773,0.9585180282592773,6054.0,0.9769673943519592,12.0,0.08528479933738708,0.9769673943519592,0.9769673943519592,509.0
7,0.9610512852668762,246.0,0.10398925840854645,0.9610512852668762,0.9610512852668762,6070.0,0.9404990673065186,31.0,0.173545703291893,0.9404990673065186,0.9404990673065186,490.0
8,0.9627929329872131,235.0,0.10527721792459488,0.9627929329872131,0.9627929329872131,6081.0,0.9750480055809021,13.0,0.06284677237272263,0.9750480055809021,0.9750480055809021,508.0
9,0.9608929753303528,247.0,0.10363011807203293,0.9608929753303528,0.9608929753303528,6069.0,0.9750480055809021,13.0,0.06677579879760742,0.9750480055809021,0.9750480055809021,508.0
10,0.9656428098678589,217.0,0.09698587656021118,0.9656428098678589,0.9656428098678589,6099.0,0.9769673943519592,12.0,0.059519242495298386,0.9769673943519592,0.9769673943519592,509.0
11,0.9672260880470276,207.0,0.08865521848201752,0.9672260880470276,0.9672260880470276,6109.0,0.9827255010604858,9.0,0.0504537858068943,0.9827255010604858,0.9827255010604858,512.0
12,0.9662761092185974,213.0,0.09103065729141235,0.9662761092185974,0.9662761092185974,6103.0,0.9788867831230164,11.0,0.06667634844779968,0.9788867831230164,0.9788867831230164,510.0
13,0.9669094085693359,209.0,0.09207280725240707,0.9669094085693359,0.9669094085693359,6107.0,0.9692898392677307,16.0,0.08551643043756485,0.9692898392677307,0.9692898392677307,505.0
14,0.9737175703048706,166.0,0.07801903784275055,0.9737175703048706,0.9737175703048706,6150.0,0.973128616809845,14.0,0.07137629389762878,0.973128616809845,0.973128616809845,507.0
15,0.9713426232337952,181.0,0.07825588434934616,0.9713426232337952,0.9713426232337952,6135.0,0.9788867831230164,11.0,0.06115439534187317,0.9788867831230164,0.9788867831230164,510.0
16,0.9726092219352722,173.0,0.0737999752163887,0.9726092219352722,0.9726092219352722,6143.0,0.9808061122894287,10.0,0.05438055843114853,0.9808061122894287,0.9808061122894287,511.0
17,0.9722926020622253,175.0,0.0759987086057663,0.9722926020622253,0.9722926020622253,6141.0,0.984644889831543,8.0,0.046884894371032715,0.984644889831543,0.984644889831543,513.0
18,0.9737175703048706,166.0,0.072990782558918,0.9737175703048706,0.9737175703048706,6150.0,0.9769673943519592,12.0,0.07126501202583313,0.9769673943519592,0.9769673943519592,509.0
19,0.973400890827179,168.0,0.06759876757860184,0.973400890827179,0.973400890827179,6148.0,0.9769673943519592,12.0,0.05715760588645935,0.9769673943519592,0.9769673943519592,509.0
20,0.9759341478347778,152.0,0.068756602704525,0.9759341478347778,0.9759341478347778,6164.0,0.984644889831543,8.0,0.05096139386296272,0.984644889831543,0.984644889831543,513.0
21,0.974667489528656,160.0,0.07211148738861084,0.974667489528656,0.974667489528656,6156.0,0.9654510617256165,18.0,0.07936277985572815,0.9654510617256165,0.9654510617256165,503.0
22,0.9760924577713013,151.0,0.06791500002145767,0.9760924577713013,0.9760924577713013,6165.0,0.9712092280387878,15.0,0.07724572718143463,0.9712092280387878,0.9712092280387878,506.0
23,0.97767573595047,141.0,0.057685695588588715,0.97767573595047,0.97767573595047,6175.0,0.973128616809845,14.0,0.0743861049413681,0.973128616809845,0.973128616809845,507.0
24,0.9798923134803772,127.0,0.060375384986400604,0.9798923134803772,0.9798923134803772,6189.0,0.9673704504966736,17.0,0.09521414339542389,0.9673704504966736,0.9673704504966736,504.0
25,0.9783090353012085,137.0,0.05946988984942436,0.9783090353012085,0.9783090353012085,6179.0,0.973128616809845,14.0,0.09689918160438538,0.973128616809845,0.973128616809845,507.0
26,0.9794173240661621,130.0,0.05864514037966728,0.9794173240661621,0.9794173240661621,6186.0,0.9788867831230164,11.0,0.042238421738147736,0.9788867831230164,0.9788867831230164,510.0
27,0.9784674048423767,136.0,0.05927455797791481,0.9784674048423767,0.9784674048423767,6180.0,0.9750480055809021,13.0,0.10094091296195984,0.9750480055809021,0.9750480055809021,508.0
28,0.9813172817230225,118.0,0.05249575525522232,0.9813172817230225,0.9813172817230225,6198.0,0.9788867831230164,11.0,0.06790503114461899,0.9788867831230164,0.9788867831230164,510.0
29,0.9821089506149292,113.0,0.047473326325416565,0.9821089506149292,0.9821089506149292,6203.0,0.9808061122894287,10.0,0.06250537931919098,0.9808061122894287,0.9808061122894287,511.0
