,accuracy,false_negatives,loss,precision,recall,true_positives,val_accuracy,val_false_negatives,val_loss,val_precision,val_recall,val_true_positives
0,0.9094363451004028,314.0,0.22488507628440857,0.9152430891990662,0.8987096548080444,2786.0,0.7907869219779968,109.0,0.457771360874176,1.0,0.7183462381362915,278.0
1,0.944268524646759,213.0,0.14692234992980957,0.9540647864341736,0.931290328502655,2887.0,0.9289827346801758,34.0,0.18166619539260864,0.9915730357170105,0.9121447205543518,353.0
2,0.954559862613678,161.0,0.12378773093223572,0.9588906764984131,0.9480645060539246,2939.0,0.7293666005134583,141.0,0.6132078170776367,1.0,0.6356589198112488,246.0
3,0.9599429965019226,154.0,0.11095977574586868,0.9674876928329468,0.9503225684165955,2946.0,0.9097888469696045,47.0,0.2070484757423401,1.0,0.8785529732704163,340.0
4,0.9640595316886902,131.0,0.09558974206447601,0.9686786532402039,0.957741916179657,2969.0,0.9289827346801758,35.0,0.15200106799602509,0.994350254535675,0.9095607399940491,352.0
5,0.9675427675247192,119.0,0.09033246338367462,0.9719595909118652,0.96161288022995,2981.0,0.9404990673065186,28.0,0.12313651293516159,0.9917126893997192,0.9276486039161682,359.0
6,0.9658011198043823,132.0,0.09049173444509506,0.9724770784378052,0.9574193358421326,2968.0,0.9558541178703308,19.0,0.10044996440410614,0.9892473220825195,0.950904369354248,368.0
7,0.9705509543418884,107.0,0.07450995594263077,0.9742838740348816,0.9654838442802429,2993.0,0.93282151222229,34.0,0.16019205749034882,0.9971751570701599,0.9121447205543518,353.0
8,0.9715009331703186,107.0,0.07378911226987839,0.976190447807312,0.9654838442802429,2993.0,0.9616122841835022,5.0,0.068463034927845,0.9622166156768799,0.9870800971984863,382.0
9,0.9770424365997314,91.0,0.06664524972438812,0.9823701977729797,0.9706451892852783,3009.0,0.9712092280387878,8.0,0.06763961166143417,0.9818652868270874,0.9793281555175781,379.0
10,0.9784674048423767,84.0,0.05751084163784981,0.9830508232116699,0.9729032516479492,3016.0,0.9827255010604858,4.0,0.05136026069521904,0.9871134161949158,0.9896640777587891,383.0
11,0.9786257147789001,79.0,0.05666505917906761,0.9818004369735718,0.9745161533355713,3021.0,0.9712092280387878,3.0,0.064182348549366,0.9696969985961914,0.9922480583190918,384.0
12,0.9781507253646851,81.0,0.05820315703749657,0.981469452381134,0.9738709926605225,3019.0,0.9596928954124451,1.0,0.11309333890676498,0.9507389068603516,0.9974160194396973,386.0
13,0.9789423942565918,77.0,0.055221959948539734,0.9818122982978821,0.9751613140106201,3023.0,0.9692898392677307,2.0,0.0814042016863823,0.9649122953414917,0.9948320388793945,385.0
14,0.9817922711372375,69.0,0.05016825720667839,0.98505038022995,0.9777419567108154,3031.0,0.973128616809845,2.0,0.07130325585603714,0.9697732925415039,0.9948320388793945,385.0
15,0.9817922711372375,64.0,0.04978158697485924,0.9834790825843811,0.9793548583984375,3036.0,0.9769673943519592,8.0,0.06431994587182999,0.9895561337471008,0.9793281555175781,379.0
16,0.9840088486671448,59.0,0.05005727708339691,0.9863768815994263,0.9809677600860596,3041.0,0.9769673943519592,9.0,0.08128657937049866,0.9921259880065918,0.9767441749572754,378.0
17,0.9848005175590515,56.0,0.04272851720452309,0.9870298504829407,0.9819355010986328,3044.0,0.9788867831230164,5.0,0.06584732234477997,0.9845361113548279,0.9870800971984863,382.0
18,0.9848005175590515,52.0,0.04123116657137871,0.9857697486877441,0.9832258224487305,3048.0,0.9712092280387878,12.0,0.10034006834030151,0.9920634627342224,0.9689922332763672,375.0
19,0.9840088486671448,59.0,0.043894488364458084,0.9863768815994263,0.9809677600860596,3041.0,0.9673704504966736,15.0,0.10161961615085602,0.9946523904800415,0.961240291595459,372.0
